,,noxc,noxc,noxc,noxc,noxc,noxc,SCF,SCF,SCF,SCF,SCF,SCF,corr,corr,corr,corr,corr,corr,HF,HF,HF,HF,HF,HF,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,LDA_X,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,GGA_X_B88,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,LDA_C_VWN_RPA,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,GGA_C_LYP,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_OS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS,MP2_SS
T145,1344,18.81789334,20.58171049,16.51220248,-2.91e-06,-0.14089158499999999,8.9e-07,12.432232,12.59455413,9.51579962,-2.02e-06,-0.13072018,3.8e-07,6.38566134,7.98715636,6.99640286,-8.9e-07,-0.010171405000000001,5.1e-07,-7.60855518,-9.34846791,-7.88038862,9.6e-07,0.011346160000000001,-6.3e-07,-5.53542268,-6.92828353,-6.13852341,8.1e-07,0.016970029999999997,-4.5e-07,-5.74519569,-7.16612545,-6.34636094,7.8e-07,0.0018220699999999999,-4.4e-07,-0.44239464,-0.58062457,-0.51690065,9e-08,0.0023742700000000004,-5e-08,-0.50408152,-0.66482843,-0.59239696,1e-07,0.002945695,-6e-08,-0.23342871,-0.34247971,-0.30541807,7e-08,0.00580816,-3e-08,1.34158985,1.36112258,1.02055258,1.3e-07,0.011314585,1.5e-07,1.06455513,1.1925543,0.6712057,-8e-08,-0.004168605000000001,1e-07
T145,1361,18.60673666,15.48910261,14.32447423,0.3420822,-0.02441971,-0.72086898,12.03453771,9.77172816,8.06573532,0.28220331,-0.14704946,-0.29524302,6.57219894,5.71737446,6.25873892,0.059878890000000004,0.122629745,-0.425625965,-7.8982869,-6.78173162,-7.00598229,-0.008832695,-0.14766469,0.416301755,-5.66614721,-4.92403732,-5.50382548,-0.06039032,-0.107275275,0.37830263,-5.8360595,-5.11543443,-5.6562541,-0.07001025999999999,-0.107564185,0.402069655,-0.48853903,-0.42387811,-0.47808536,-0.00605046,-0.009359595,0.033388685,-0.5594284,-0.48480827,-0.54868756,-0.007063905,-0.01083249,0.038638475000000005,-0.28479237,-0.23688664,-0.29671221,-0.00182061,-0.00619256,0.018966285,1.59687054,1.28522507,1.15444334,-0.110806425,0.10412328500000001,0.299500585,1.38344342,1.04903366,0.79698686,-0.04793209,0.02902276,0.02080123
T145,1363,18.15630173,14.90081542,10.43919911,-1.552895665,0.0,-0.0,9.21714698,7.58802378,5.57514717,-0.62482908,0.0,-0.0,8.93915476,7.31279164,4.86405194,-0.928066585,0.0,-0.0,-11.22400998,-9.03978686,-5.35012061,1.30615905,-0.0,0.0,-7.46703095,-6.18333449,-4.26586629,0.733875655,-0.0,0.0,-7.83301018,-6.43129744,-4.41646998,0.7841605949999999,-0.0,0.0,-0.68277229,-0.55813558,-0.37815892,0.073008795,-0.0,0.0,-0.78966595,-0.64431722,-0.43616677,0.08503491499999999,0.0,0.0,-0.37931916,-0.3178687,-0.23469588,0.03377173,0.0,0.0,2.77260845,2.18601683,0.72390098,-0.35693253,0.0,-0.0,1.88396432,1.44240671,0.33409051,-0.308397045,0.0,-0.0
T145,1367,19.28753886,16.44480283,14.97675941,0.12532637000000002,-0.10354447,-0.615090845,12.59208262,10.46172819,8.6458393,0.22947039,-0.09630787,-0.20383231,6.69545623,5.98307464,6.33092011,-0.10414402,-0.0072366,-0.411258535,-7.96430157,-6.97464974,-7.03684857,0.23007333000000002,-0.011661524999999999,0.37314417499999997,-5.78045901,-5.16061266,-5.56709264,0.06823288,0.01223703,0.36781989000000004,-5.96395239,-5.37940398,-5.73241993,0.0698174,0.00899471,0.395557785,-0.50242171,-0.45356482,-0.48992057,0.003764605,0.001071585,0.033178269999999996,-0.57567498,-0.51947866,-0.56276831,0.004212845,0.0012647399999999999,0.038460955,-0.29197392,-0.25116257,-0.30101967,0.00209976,0.0023591849999999998,0.01878364,1.43872585,1.08222353,1.03231193,-0.22414320999999998,0.059019909999999995,0.32952556,1.33963853,0.99458573,0.76632871,-0.11683573,0.02743356,0.052323665000000005
T145,1378,23.47301291,15.40336485,14.53545648,-0.6011521049999999,-0.01025019,-0.1308316,14.91738845,10.2644897,7.41942567,-0.32830153,0.00092697,-0.13687708,8.55562446,5.13887515,7.11603081,-0.272850575,-0.01117717,0.006045480000000001,-10.80168374,-5.78438418,-7.65555652,0.494738055,0.00694665,-0.043819185,-7.31916557,-4.59272682,-6.36249721,0.188597165,0.01139113,0.0060043449999999995,-7.46441909,-4.65189711,-6.47635692,0.205919675,0.01108555,-0.003076845,-0.60954211,-0.3692491,-0.55219368,0.01552365,0.001198645,0.002826785,-0.69721049,-0.42109039,-0.63506637,0.017610805,0.00144221,0.00335941,-0.37407309,-0.22869871,-0.36081592,0.00890185,0.0007501,0.004734655,2.46951748,0.9941392,0.72271318,-0.26452596500000003,0.0044537399999999994,0.040718115,1.99547875,0.61994337,0.50020984,-0.15787429,0.004458185,0.0026165449999999996
T145,1382,11.13358086,10.11030191,9.03957448,-1.01588785,0.0,0.0,7.21692809,6.32623534,5.12095573,-0.91672545,0.0,-0.0,3.91665277,3.78406657,3.91861874,-0.09916240500000001,0.0,0.0,-4.59680738,-4.5826887,-4.43125933,0.137389365,-0.0,0.0,-3.45739876,-3.27643566,-3.47156533,0.090566115,-0.0,0.0,-3.52857974,-3.3971579,-3.56059269,0.083505765,-0.0,-0.0,-0.25934286,-0.24804602,-0.27392034,0.00848256,0.0,-0.0,-0.29400171,-0.28090741,-0.3118886,0.009717705,-0.0,0.0,-0.15344107,-0.13107439,-0.16271849,0.0032019099999999997,0.0,0.0,0.59815682,0.77384609,0.58055988,0.13714795000000002,0.0,0.0,0.58351374,0.61231754,0.43482919,-0.05308364,0.0,0.0
T145,1391,16.30170796,15.19445074,9.44813259,-0.158466945,2.79e-06,-1.9e-07,10.85155998,10.13375409,5.4323751,-0.16699506,2.37e-06,-2.1e-07,5.45014798,5.06069666,4.01575749,0.008528115,4.2e-07,2e-08,-6.78508449,-5.99256343,-4.26825566,0.05671312,-7e-07,-3e-08,-4.71645779,-4.44118148,-3.62133861,-0.02634272,-3.3e-07,-1e-08,-4.8257472,-4.52394165,-3.69495338,-0.020359845,-3.3e-07,-2e-08,-0.35120999,-0.34909536,-0.29075954,-0.001792985,-2e-08,-0.0,-0.39811259,-0.39707232,-0.33103067,-0.00213172,-3e-08,-0.0,-0.20455245,-0.21519578,-0.18410018,-0.003405305,-1e-08,0.0,1.9608973,1.39055429,0.43456717,-0.047520055,3.7e-07,5e-08,1.00860319,0.71180658,0.23361393,-0.051475475,2e-07,1e-08
T145,1395,12.30351568,12.30335973,32.37167893,-0.0,-0.0,-0.0,7.46310422,7.46305304,22.37858678,-0.0,0.0,0.0,4.84041145,4.84030668,9.99309215,-0.0,-0.0,-0.0,-5.08724065,-5.08706994,-13.50020043,0.0,0.0,0.0,-4.31775918,-4.3176329,-8.13415068,0.0,0.0,0.0,-4.4419469,-4.44179996,-8.6585048,0.0,0.0,0.0,-0.38516576,-0.3851569,-0.66437016,0.0,0.0,0.0,-0.44090641,-0.44089658,-0.75620613,0.0,0.0,0.0,-0.2414902,-0.24148912,-0.32670662,0.0,0.0,0.0,0.11221123,0.11217679,0.13996955,0.0,0.0,-0.0,0.1691751,0.16915876,1.83951102,0.0,0.0,-0.0
T145,1396,38.6755073,12.92481001,13.0875936,-6.2875e-05,1.415e-05,-0.868694055,28.07935406,7.54736077,7.60152992,-3.497e-05,6.99e-06,-0.44869343,10.59615324,5.37744924,5.48606368,-2.7904999999999998e-05,7.165e-06,-0.420000625,-16.92543696,-5.75210267,-5.91922354,5.516e-05,-1.0035000000000001e-05,0.83327772,-8.26512342,-4.84658119,-4.92857919,1.903e-05,-5.115e-06,0.257554815,-8.51003613,-4.91679037,-5.00459133,2.1584999999999997e-05,-5.385e-06,0.299389005,-0.64031262,-0.40379155,-0.41168549,2.1e-06,-4.7e-07,0.0293155,-0.7250169,-0.46081405,-0.46993165,2.42e-06,-5.5e-07,0.033869029999999994,-0.35184154,-0.26130805,-0.26583002,1.03e-06,-2.8e-07,0.013264925,4.25004015,0.53222233,0.60410199,-1.7650000000000002e-05,3.695e-06,-0.283766935,3.8792698,0.38510468,0.43303354,-1.4775e-05,2.505e-06,-0.236042535
T145,1406,17.86342683,16.16968736,14.69514912,-0.31857548,0.10523031,-0.58035138,11.14473448,10.63558562,8.1741068,-0.28846317,0.00887538,-0.12569878,6.71869235,5.53410174,6.52104232,-0.03011231,0.09635493,-0.45465259999999996,-8.15984186,-6.2346119,-7.30112902,0.025287530000000003,-0.07076077,0.56247937,-5.74898912,-4.87441365,-5.73225352,0.035288280000000005,-0.097649125,0.36969448000000005,-5.95436954,-4.99874296,-5.88745694,0.02235184,-0.09156682,0.4102494,-0.4974314,-0.42688633,-0.50356884,0.004027635,-0.00806651,0.029583745,-0.56971187,-0.48913802,-0.5787091,0.004733085,-0.00939452,0.033908335,-0.28554444,-0.25329964,-0.31263085,0.006408215,-0.00830134,0.01334399,1.94067852,0.7019819,1.20860533,-0.03443748,0.026916975,0.08198458,1.44843244,0.75603007,0.83714721,0.00315047,-0.029418544999999997,-0.0579162
T145,1408,10.4351653,11.94387451,14.5471122,-0.00010667,0.0,-0.0,6.04136037,7.4110319,9.47778093,-5.925e-05,-0.0,0.0,4.39380493,4.53284261,5.06933127,-4.741e-05,0.0,-0.0,-4.80208802,-5.3218184,-5.83266533,5.314e-05,-0.0,0.0,-3.86595015,-3.90479545,-4.40086136,4.046e-05,-0.0,0.0,-3.99302392,-4.071155,-4.56086908,4.221e-05,-0.0,0.0,-0.34802658,-0.33585597,-0.3853347,4.52e-06,0.0,0.0,-0.3997769,-0.3839884,-0.44142149,5.31e-06,-0.0,0.0,-0.2136406,-0.18761014,-0.2259749,2.62e-06,0.0,0.0,0.34856224,0.74987381,0.32413648,1.007e-05,-0.0,-0.0,0.35288832,0.70054521,0.68749958,-4.14e-06,-0.0,-0.0
T145,1409,18.13951259,17.33863053,15.11795548,-0.0,0.0,0.48954414,11.48843156,11.50456218,8.65633426,-0.0,0.0,0.01905785,6.65108103,5.83406835,6.46162122,-0.0,0.0,0.4704863,-8.0303141,-6.56923423,-7.2217351,0.0,-0.0,-0.52719564,-5.68797684,-5.10693898,-5.67590342,0.0,-0.0,-0.394070095,-5.91160093,-5.27928149,-5.83938397,0.0,-0.0,-0.43371007,-0.49296522,-0.45421031,-0.50136139,0.0,-0.0,-0.03438998,-0.56426157,-0.52073317,-0.57618341,0.0,-0.0,-0.039658525,-0.27951694,-0.26138914,-0.3077657,0.0,-0.0,-0.01695569,1.67476421,0.55033713,1.07768862,-0.0,0.0,-0.199311525,1.36486194,0.79370578,0.80115946,-0.0,0.0,0.009103380000000001
T145,1428,15.68036884,12.24576202,13.59919311,-3.91e-06,-3.815e-05,0.28763992000000005,10.31679177,7.690414,8.73117291,-8.06e-06,-2.59e-05,0.38010161,5.36357707,4.55534802,4.8680202,4.15e-06,-1.2255e-05,-0.09246169,-6.52847976,-5.29404028,-5.58966453,-9.835e-06,1.208e-05,0.2423468,-4.63250298,-3.99197768,-4.26381276,-3.185e-06,1.046e-05,0.039240554999999996,-4.74819513,-4.08697868,-4.38040707,-3.615e-06,1.15e-05,0.060330930000000005,-0.38674986,-0.33014161,-0.36472405,-1.6e-07,1.2e-06,0.00071245,-0.44074857,-0.3763869,-0.4167101,-1.8e-07,1.4e-06,0.0005366450000000001,-0.22822797,-0.20137355,-0.21713135,-7e-08,5.3e-07,-0.0033066,1.6873716,1.29653984,0.81354937,7.2149999999999995e-06,1.2355e-05,-0.24834413,1.19076869,0.74501887,0.73237357,4.0200000000000005e-06,-2e-07,-0.11271798
T145,1429,24.56260934,17.84009837,14.92466301,0.514837555,0.249213565,0.946901875,16.43524396,11.30553783,9.16996164,0.65577169,0.16187033,0.66914243,8.12736537,6.53456054,5.75470137,-0.14093413999999999,0.08734323,0.277759445,-9.80469834,-7.38552759,-6.14586208,0.43976051000000005,-0.078519655,-0.33211446499999997,-7.02043768,-5.76038843,-5.16279305,0.039648985,-0.083622375,-0.23192161,-7.23497752,-5.90873317,-5.27754228,0.08235239999999999,-0.07969792,-0.24741213499999998,-0.58199674,-0.47861611,-0.43233085,-0.00117685,-0.008147395,-0.0203921,-0.66494298,-0.54690014,-0.49451248,-0.00186759,-0.00947785,-0.02336703,-0.33231267,-0.29425807,-0.26998378,-0.011357434999999999,-0.00711978,-0.012606465,1.43163291,1.22769809,0.48547238,-0.486693715,-0.013677255,0.07144886,1.18667901,0.75665878,0.32268948,-0.28008976500000005,-0.02102698,0.02644852
T145,1438,16.02178524,12.0644674,10.26380691,-0.53927824,0.0,0.0,10.28291781,6.8449406,6.27090899,-0.21450977,0.0,0.0,5.73886743,5.2195268,3.99289792,-0.324768475,0.0,0.0,-7.25732488,-5.95068753,-4.41989464,0.530729715,-0.0,-0.0,-4.82458611,-4.52794291,-3.51619369,0.24324599,-0.0,-0.0,-5.05332691,-4.71638099,-3.63153804,0.26326182,-0.0,-0.0,-0.40047199,-0.39819508,-0.30330421,0.019637219999999997,0.0,-0.0,-0.45658797,-0.45647405,-0.34678437,0.022403265,0.0,0.0,-0.21748758,-0.22812511,-0.18154311,0.006531825,-0.0,-0.0,1.17844759,0.80742445,0.42962018,-0.24058192,0.0,0.0,0.98984412,0.53770158,0.29383477,-0.14234434499999998,-0.0,-0.0
T145,1444,21.31813432,16.38783517,14.2735976,-0.50945219,-0.46402372999999997,-0.668756575,14.25479471,10.1044498,8.68570344,-0.20975854,-0.11284716,-0.34823886,7.06333961,6.28338538,5.58789416,-0.299693655,-0.35117657,-0.32051771,-8.78922852,-7.0790143,-6.11617562,0.5949947,0.42737204,0.47540671,-6.07798494,-5.56482099,-4.98971221,0.19166833500000002,0.30495375,0.251769955,-6.20592766,-5.6645355,-5.07955778,0.220911505,0.305698635,0.26865224499999996,-0.50506715,-0.46696806,-0.41911085,0.015821725000000002,0.025252490000000002,0.01949631,-0.57604364,-0.53388844,-0.47929352,0.017779005,0.02912709,0.022213895,-0.29814589,-0.29937627,-0.26809274,0.003545135,0.019310725,0.009484365000000002,1.57061627,0.95940446,0.64339586,-0.39329272000000004,-0.11663907500000001,-0.182544015,1.24901422,0.63994351,0.38604051,-0.24595393999999998,-0.042699605,-0.078591545
T145,1455,18.180281,23.30265505,12.45699684,-0.44446007499999995,0.0,0.0,12.10461411,16.05119755,7.23261243,-0.45030141,0.0,-0.0,6.0756669,7.25145751,5.22438441,0.00584134,0.0,0.0,-6.81687501,-8.90280009,-5.41097798,0.0050858299999999995,-0.0,-0.0,-5.36563835,-6.24276769,-4.70934621,-0.01352036,-0.0,-0.0,-5.48506767,-6.40413047,-4.81515596,-0.00486816,-0.0,-0.0,-0.46314045,-0.51635278,-0.40724564,0.0008064249999999999,-0.0,-0.0,-0.53017009,-0.58988823,-0.46647854,0.0009394900000000001,-0.0,-0.0,-0.28781841,-0.30690543,-0.25911611,-0.00302345,-0.0,-0.0,0.93798792,1.74398363,0.29827238,0.074725635,-0.0,0.0,0.59757786,1.26755574,0.18045953,0.000527835,0.0,0.0
T145,1457,17.33696725,12.39755964,10.4450416,0.946991935,0.31290066000000005,1.23911416,11.83384764,7.65880697,6.3810972,0.92246284,0.2962807,0.97295522,5.50311961,4.73875267,4.06394439,0.024529095,0.016619960000000003,0.26615894500000004,-6.38063742,-5.00114683,-4.38782925,0.242515845,0.06702999500000001,-0.11242655,-4.82492649,-4.26663574,-3.62749148,-0.09736008,-0.0413594,-0.29106326000000005,-4.94904685,-4.34852561,-3.72329655,-0.06977324,-0.026906850000000003,-0.269503145,-0.39391519,-0.36277609,-0.30262613,-0.01412854,-0.00623676,-0.027433555,-0.44872442,-0.4151519,-0.34546479,-0.016871775,-0.00740379,-0.03167719,-0.23751516,-0.23132477,-0.18492079,-0.014562275,-0.00732645,-0.025086610000000002,0.21975543,0.16561347,0.30443716,-0.275174075,-0.06902899,-0.1836265,0.58731316,0.21433082,0.27448656,-0.14947152000000002,-0.048882375000000006,-0.12546013
T145,1475,21.02057524,7.63207595,7.66759372,0.22119992500000002,-9.98e-06,0.000639935,15.58108484,4.30977335,4.24711363,0.04952374,3.93e-06,0.00022025,5.4394904,3.3223026,3.42048008,0.17167618499999998,-1.392e-05,0.00041968,-5.90401215,-3.43717883,-3.51637125,-0.16080738,9.05e-06,-0.000503405,-4.96564133,-3.03199346,-3.12388529,-0.15177581499999998,1.417e-05,-0.00035556,-4.95938411,-3.05546005,-3.15056257,-0.16739379999999998,1.333e-05,-0.00037252,-0.38764339,-0.25397012,-0.26239504,-0.008843025000000001,2.03e-06,-2.988e-05,-0.44185647,-0.28995709,-0.29973564,-0.01007437,2.39e-06,-3.44e-05,-0.25524852,-0.1695054,-0.17525151,-0.00610054,1.13e-06,-1.949e-05,3.04861018,0.2536805,0.21414703,0.10312927,1.56e-05,0.00025178,1.0233444,0.12286558,0.10527577,-0.00388171,-3.69e-06,0.000116075
T145,1479,30.96822441,15.75359025,14.83821822,0.669692015,0.003222415,-0.044369515,21.04693163,9.25384037,8.61903199,0.40475182,0.0027689,-0.03981408,9.92129278,6.49974988,6.21918623,0.26494019,0.00045351500000000004,-0.004555435,-12.01629608,-6.96940699,-6.58944487,-0.416821935,-1.154e-05,0.00504106,-8.52081455,-5.80404573,-5.58244658,-0.208660885,-0.0005499400000000001,0.00423452,-8.8857407,-5.93899129,-5.6880024,-0.20572477,-0.000527555,0.00422294,-0.68530602,-0.50360785,-0.48646971,-0.01819155,-2.941e-05,0.00019412,-0.78121496,-0.57771967,-0.55832834,-0.021077755,-3.3285000000000004e-05,0.00022068,-0.35852801,-0.315617,-0.31273462,-0.015712564999999998,-2.129e-05,0.00015549500000000001,2.50588842,0.36757769,0.32433274,-0.108750065,0.00035038,-0.00996472,1.65185703,0.31797285,0.21610681,0.03812759,-6.0545e-05,-0.0023828449999999998
T145,1502,30.98326633,13.98822439,12.43918692,-0.752068955,6.767e-05,-0.0002783,21.5165032,8.66095536,7.30811712,-0.3787679,5.525e-05,-0.00020666,9.46676313,5.32726903,5.1310698,-0.37330105999999996,1.243e-05,-7.164e-05,-12.48780552,-5.68716232,-5.39278551,0.46237231,-1.717e-05,0.00011161,-7.93138266,-4.77721949,-4.61461714,0.33082540000000005,-1.062e-05,5.657e-05,-8.21873333,-4.87518195,-4.71026581,0.319706015,-1.055e-05,5.87e-05,-0.62462353,-0.4114765,-0.39634389,0.02007123,-8.4e-07,3.78e-06,-0.71130848,-0.47097822,-0.45372491,0.02310458,-9.7e-07,4.28e-06,-0.34827361,-0.25686952,-0.25403316,0.024403744999999998,-4.4e-07,2.16e-06,1.680337,0.30572255,0.32880312,-0.101593305,3.9e-07,-2.123e-05,1.80071074,0.32336956,0.20851502,0.020432165000000002,3.9e-06,-2.014e-05
T145,1563,19.34063556,15.74700112,13.66026297,-0.53225284,0.162476805,-0.22451355,12.51888011,9.66241943,8.23927716,-0.35524517,0.25365242,0.04977182,6.82175545,6.0845817,5.42098581,-0.17700767,-0.091175615,-0.27428537500000005,-8.48215911,-7.18513786,-6.14649507,0.33018530999999995,0.161724035,0.412622125,-5.88495939,-5.30530902,-4.79781258,0.13602185,0.062253835,0.21477803,-6.01467251,-5.44435199,-4.89367035,0.13102277,0.07582507,0.23097669999999998,-0.46657275,-0.43064021,-0.39319407,0.004355085,0.00246607,0.01398837,-0.5308796,-0.49112618,-0.44874936,0.004681065,0.00266858,0.015796825,-0.27551616,-0.25915508,-0.24581851,0.005949645,-0.001548245,0.00654992,2.15816766,1.38633033,0.89894601,-0.37791942,-0.11909436500000001,-0.23846772,1.35117809,0.83249521,0.52968369,-0.11784106,-0.048897085,-0.08821321
T145,1564,25.11554765,18.54745697,14.19662702,0.661912325,-9.73e-06,-1.425e-05,16.95076299,11.8009079,8.08528553,0.26020453,-7.86e-06,-1.088e-05,8.16478467,6.74654908,6.11134149,0.401707795,-1.87e-06,-3.36e-06,-9.76980663,-7.6334572,-6.43689529,-0.404457425,3.11e-06,4.9e-06,-7.14143394,-5.95742544,-5.51086718,-0.3769439,1.42e-06,2.8e-06,-7.22352366,-6.06550181,-5.58077618,-0.36657707500000003,1.5e-06,2.79e-06,-0.59794079,-0.51503868,-0.48244971,-0.02865195,1e-07,2e-07,-0.68454526,-0.59055594,-0.55428764,-0.03295478,1.2e-07,2.3e-07,-0.38094985,-0.32577549,-0.32050232,-0.025268175,4e-08,1.3e-07,1.68386925,1.10345093,0.39632237,0.08269559,-1.69e-06,-1.73e-06,1.30522522,0.78757238,0.21395877,-0.00131397,-1.24e-06,-1.31e-06
T145,1588,31.49340668,24.41131382,15.86346651,-0.15323824,7.376e-05,3.5e-07,21.40398917,14.54028878,9.09694674,-0.3973955,4.641e-05,-2.91e-06,10.0894175,9.87102504,6.76651977,0.24415726,2.734e-05,3.26e-06,-12.36309688,-11.65831674,-7.13370824,-0.19209466,-3.975e-05,-3.28e-06,-8.68201601,-8.51519556,-6.06714434,-0.257337735,-2.159e-05,-3.14e-06,-8.89839128,-8.79382399,-6.19356906,-0.22167114,-2.293e-05,-2.88e-06,-0.73362553,-0.74305892,-0.53335045,-0.020772699999999998,-1.85e-06,-2.7e-07,-0.84194531,-0.85446937,-0.6131005,-0.023392875,-2.14e-06,-3e-07,-0.43865371,-0.44960168,-0.34387925,-0.02627633,-9.4e-07,-2.8e-07,3.61092466,2.34097672,0.49403306,-0.037529645,1.613e-05,4.5e-07,1.91705157,1.46515591,0.33759721,-0.044889665,9.83e-06,-5e-08
T145,1603,26.93898308,25.94593179,15.84244913,-0.37140182499999996,-2e-06,2.68e-06,17.97597006,18.0824475,8.99604745,-0.09329757,-1.35e-06,2.08e-06,8.96301302,7.8634843,6.84640168,-0.27810426,-6.5e-07,6e-07,-10.94187948,-9.5280221,-7.14748552,0.21771952500000002,1.08e-06,-1.07e-06,-7.7047804,-6.81346471,-6.16823615,0.2543215,4.8e-07,-4.4e-07,-7.95099161,-6.95564344,-6.28764246,0.285294315,5.3e-07,-4.7e-07,-0.62638729,-0.5646146,-0.53396499,0.017457275,3e-08,-3e-08,-0.71630095,-0.64466411,-0.61312876,0.020500805,4e-08,-3e-08,-0.36725004,-0.34858069,-0.34543818,0.006132485,1e-08,-1e-08,2.24573465,1.25112802,0.47768456,-0.02992764,-5.5e-07,5.2e-07,1.45321387,1.10221629,0.25442326,0.141696305,-2.9e-07,3e-07
T145,1604,28.44243732,22.38795996,15.12627666,0.28443396499999996,6.387e-05,-3.255e-05,19.16479361,13.46508201,8.66154781,-0.05913043,4.316e-05,-2.83e-05,9.27764371,8.92287794,6.46472885,0.343564395,2.071e-05,-4.25e-06,-11.41051208,-10.61207104,-6.81120719,-0.6370716949999999,-3.193e-05,6.19e-06,-7.98247391,-7.69897609,-5.80779824,-0.211764785,-1.603e-05,3.81e-06,-8.18621971,-7.95132701,-5.92409189,-0.25608012,-1.711e-05,3.63e-06,-0.65355188,-0.65757264,-0.50254333,-0.02687223,-1.29e-06,1.6e-07,-0.74864166,-0.75465981,-0.57705671,-0.03168825,-1.47e-06,1.7e-07,-0.39609177,-0.3903752,-0.32450822,-0.010958289999999999,-5.5e-07,9e-08,3.35065459,2.24595728,0.46056239,-0.017829175000000003,1.601e-05,-7.59e-06,1.7178316,1.40158482,0.29220734,0.20900272,9.38e-06,-1.75e-06
T145,1607,16.37586444,18.52771128,10.1247288,-0.16087258,-0.0,0.0,10.64986143,12.51615867,5.80516005,-0.09004004,-0.0,0.0,5.72600301,6.01155261,4.31956875,-0.07083253,-0.0,-0.0,-6.88289444,-7.00957264,-4.51759999,0.07501735500000001,0.0,-0.0,-4.9621202,-5.29973452,-3.88940684,0.067545155,0.0,-0.0,-5.07709581,-5.37217742,-3.97688432,0.06511798499999999,0.0,-0.0,-0.42364989,-0.43335493,-0.33090205,0.0045806549999999994,0.0,-0.0,-0.48443648,-0.49473418,-0.37833349,0.005289905,0.0,0.0,-0.25295784,-0.27626632,-0.20940017,0.0031205,0.0,-0.0,1.470344,1.80635042,0.39736752,-0.08744060000000001,-0.0,0.0,1.04282928,0.88548347,0.23913466,0.00680093,-0.0,0.0
T145,1610,18.25570635,15.80053871,13.66465931,-0.207056355,0.09384405,-0.725328875,11.88766392,9.73897625,7.98049656,-0.01525003,-0.00477884,-0.19422391,6.36804243,6.06156246,5.68416276,-0.19180633,0.098622885,-0.5311049649999999,-7.6737479,-7.14057079,-6.39378119,0.17800938500000002,-0.10649279,0.53460128,-5.48434763,-5.22717272,-4.99653256,0.16668895,-0.08684821,0.46750143,-5.65155386,-5.43249158,-5.14303763,0.18738239,-0.090755375,0.496091485,-0.47409382,-0.45158178,-0.42612659,0.014457910000000001,-0.006201465,0.043290495,-0.54283234,-0.5170212,-0.48833717,0.016804930000000003,-0.007119235,0.050183745,-0.27414273,-0.25383321,-0.25911923,0.005787025,-0.00456949,0.024894665,1.62572162,1.40395246,1.09184829,-0.008544855,0.01867549,0.24439929999999999,1.37027499,1.10976707,0.73770284,0.00602568,-0.000937455,0.00698462
T145,1617,35.11377485,23.76858806,17.2681389,-0.724439775,0.17789195000000002,-0.08275314,22.68088123,14.14295665,9.27410183,-0.12180497,0.00531598,0.00564172,12.43289362,9.62563141,7.99403707,-0.60263481,0.172575975,-0.08839485999999999,-15.78037301,-10.70216613,-8.41545635,0.66054901,-0.18008669,0.077974185,-10.51267293,-8.50588577,-7.16131379,0.53938765,-0.15063056,0.08014254000000001,-10.84124015,-8.6643617,-7.29220783,0.530574635,-0.15970677,0.08571695,-0.91367247,-0.77697325,-0.65063667,0.05637409,-0.01237941,0.003098475,-1.05351675,-0.89744957,-0.75123855,0.06646414,-0.01428084,0.003428785,-0.53080725,-0.4886715,-0.42569529,0.040490355000000006,-0.00844463,0.004909625,5.01149038,1.25949674,0.61110295,0.042174395,0.046470145000000004,-0.052228365,2.79377287,0.91599736,0.39569723,0.023872035,0.004147484999999999,0.02088474
T145,1619,21.01180498,16.16963658,12.68987994,-0.013020819999999999,1.023e-05,1.812e-05,14.33665093,10.27888776,7.09369388,0.29319213,9.98e-06,1.657e-05,6.67515405,5.89074882,5.59618606,-0.30621295,2.5e-07,1.55e-06,-8.11779457,-6.50678158,-5.93177808,0.455760885,-6e-07,-3.27e-06,-5.81914752,-5.25310754,-5.03545469,0.240678045,-2.1e-07,-1.16e-06,-5.85588607,-5.32180286,-5.10113722,0.25567287,-1.7e-07,-1.02e-06,-0.4973539,-0.45673267,-0.44213761,0.016938445,-1e-08,-9e-08,-0.56914191,-0.52352831,-0.50767092,0.019301435,-1e-08,-1e-07,-0.32304788,-0.29385646,-0.29357977,0.009982345,1e-08,-6e-08,1.6221771,0.74895953,0.45316121,-0.215486375,2.9e-07,1.67e-06,1.18149487,0.45069851,0.23989432,-0.15011177,1.5e-07,1.34e-06
